2026-02-26 00:00:04,727 | INFO | [CYCLE] tick() entered
2026-02-26 09:37:08,653 | INFO | [TICK] Tick running
2026-02-26 09:37:28,653 | INFO | [CYCLE] tick() entered
2026-02-26 09:37:28,654 | INFO | [TICK] Tick running
2026-02-26 09:37:48,654 | INFO | [CYCLE] tick() entered
2026-02-26 09:37:48,654 | INFO | [TICK] Tick running
2026-02-26 09:38:08,654 | INFO | [CYCLE] tick() entered
2026-02-26 09:38:08,654 | INFO | [TICK] Tick running
2026-02-26 09:38:28,655 | INFO | [CYCLE] tick() entered
2026-02-26 09:38:28,655 | INFO | [TICK] Tick running
2026-02-26 09:38:48,655 | INFO | [CYCLE] tick() entered
2026-02-26 09:38:48,655 | INFO | [TICK] Tick running
2026-02-26 09:39:08,655 | INFO | [CYCLE] tick() entered
2026-02-26 09:39:08,656 | INFO | [TICK] Tick running
2026-02-26 09:39:28,656 | INFO | [CYCLE] tick() entered
2026-02-26 09:39:28,656 | INFO | [TICK] Tick running
2026-02-26 09:39:48,656 | INFO | [CYCLE] tick() entered
2026-02-26 09:39:48,656 | INFO | [TICK] Tick running
2026-02-26 09:40:08,657 | INFO | [CYCLE] tick() entered
2026-02-26 09:40:08,657 | INFO | [TICK] Tick running
2026-02-26 09:40:28,657 | INFO | [CYCLE] tick() entered
2026-02-26 09:40:28,657 | INFO | [TICK] Tick running
2026-02-26 09:40:48,657 | INFO | [CYCLE] tick() entered
2026-02-26 09:40:48,658 | INFO | [TICK] Tick running
2026-02-26 09:41:08,658 | INFO | [CYCLE] tick() entered
2026-02-26 09:41:08,658 | INFO | [TICK] Tick running
2026-02-26 09:41:28,658 | INFO | [CYCLE] tick() entered
2026-02-26 09:41:28,658 | INFO | [TICK] Tick running
2026-02-26 09:41:48,658 | INFO | [CYCLE] tick() entered
2026-02-26 09:41:48,659 | INFO | [TICK] Tick running
2026-02-26 09:42:08,659 | INFO | [CYCLE] tick() entered
2026-02-26 09:42:08,659 | INFO | [TICK] Tick running
2026-02-26 09:42:28,659 | INFO | [CYCLE] tick() entered
2026-02-26 09:42:28,659 | INFO | [TICK] Tick running
2026-02-26 09:42:48,660 | INFO | [CYCLE] tick() entered
2026-02-26 09:42:48,660 | INFO | [TICK] Tick running
2026-02-26 09:43:08,660 | INFO | [CYCLE] tick() entered
2026-02-26 09:43:08,660 | INFO | [TICK] Tick running
2026-02-26 09:43:28,660 | INFO | [CYCLE] tick() entered
2026-02-26 09:43:28,661 | INFO | [TICK] Tick running
2026-02-26 09:43:48,661 | INFO | [CYCLE] tick() entered
2026-02-26 09:43:48,661 | INFO | [TICK] Tick running
2026-02-26 09:44:08,661 | INFO | [CYCLE] tick() entered
2026-02-26 09:44:08,661 | INFO | [TICK] Tick running
2026-02-26 09:44:28,662 | INFO | [CYCLE] tick() entered
2026-02-26 09:44:28,662 | INFO | [TICK] Tick running
2026-02-26 09:44:48,662 | INFO | [CYCLE] tick() entered
2026-02-26 09:44:48,662 | INFO | [TICK] Tick running
2026-02-26 09:45:08,662 | INFO | [CYCLE] tick() entered
2026-02-26 09:45:08,663 | INFO | [TICK] Tick running
2026-02-26 09:45:28,663 | INFO | [CYCLE] tick() entered
2026-02-26 09:45:28,663 | INFO | [TICK] Tick running
2026-02-26 09:45:48,663 | INFO | [CYCLE] tick() entered
2026-02-26 09:45:48,663 | INFO | [TICK] Tick running
2026-02-26 09:46:08,664 | INFO | [CYCLE] tick() entered
2026-02-26 09:46:08,664 | INFO | [TICK] Tick running
2026-02-26 09:46:28,664 | INFO | [CYCLE] tick() entered
2026-02-26 09:46:28,664 | INFO | [TICK] Tick running
2026-02-26 09:46:48,664 | INFO | [CYCLE] tick() entered
2026-02-26 09:46:48,664 | INFO | [TICK] Tick running
2026-02-26 09:47:08,665 | INFO | [CYCLE] tick() entered
2026-02-26 09:47:08,665 | INFO | [TICK] Tick running
2026-02-26 09:47:28,665 | INFO | [CYCLE] tick() entered
2026-02-26 09:47:28,665 | INFO | [TICK] Tick running
2026-02-26 09:47:48,665 | INFO | [CYCLE] tick() entered
2026-02-26 09:47:48,666 | INFO | [TICK] Tick running
2026-02-26 09:48:08,666 | INFO | [CYCLE] tick() entered
2026-02-26 09:48:08,666 | INFO | [TICK] Tick running
2026-02-26 09:48:28,666 | INFO | [CYCLE] tick() entered
2026-02-26 09:48:28,666 | INFO | [TICK] Tick running
2026-02-26 09:48:48,667 | INFO | [CYCLE] tick() entered
2026-02-26 09:48:48,667 | INFO | [TICK] Tick running
2026-02-26 09:49:08,667 | INFO | [CYCLE] tick() entered
2026-02-26 09:49:08,667 | INFO | [TICK] Tick running
2026-02-26 09:49:28,667 | INFO | [CYCLE] tick() entered
2026-02-26 09:49:28,667 | INFO | [TICK] Tick running
2026-02-26 09:49:48,668 | INFO | [CYCLE] tick() entered
2026-02-26 09:49:48,668 | INFO | [TICK] Tick running
2026-02-26 09:50:08,668 | INFO | [CYCLE] tick() entered
2026-02-26 09:50:08,668 | INFO | [TICK] Tick running
2026-02-26 09:50:28,668 | INFO | [CYCLE] tick() entered
2026-02-26 09:50:28,669 | INFO | [TICK] Tick running
2026-02-26 09:50:48,669 | INFO | [CYCLE] tick() entered
2026-02-26 09:50:48,669 | INFO | [TICK] Tick running
2026-02-26 09:51:08,669 | INFO | [CYCLE] tick() entered
2026-02-26 09:51:08,669 | INFO | [TICK] Tick running
2026-02-26 09:51:28,670 | INFO | [CYCLE] tick() entered
2026-02-26 09:51:28,670 | INFO | [TICK] Tick running
2026-02-26 09:51:48,670 | INFO | [CYCLE] tick() entered
2026-02-26 09:51:48,670 | INFO | [TICK] Tick running
2026-02-26 09:52:08,670 | INFO | [CYCLE] tick() entered
2026-02-26 09:52:08,671 | INFO | [TICK] Tick running
2026-02-26 09:52:28,671 | INFO | [CYCLE] tick() entered
2026-02-26 09:52:28,671 | INFO | [TICK] Tick running
2026-02-26 09:52:48,671 | INFO | [CYCLE] tick() entered
2026-02-26 09:52:48,671 | INFO | [TICK] Tick running
2026-02-26 09:53:08,672 | INFO | [CYCLE] tick() entered
2026-02-26 09:53:08,672 | INFO | [TICK] Tick running
2026-02-26 09:53:28,672 | INFO | [CYCLE] tick() entered
2026-02-26 09:53:28,672 | INFO | [TICK] Tick running
2026-02-26 09:53:48,672 | INFO | [CYCLE] tick() entered
2026-02-26 09:53:48,672 | INFO | [TICK] Tick running
2026-02-26 10:08:02,932 | INFO | [BOT] Telegram bot started
2026-02-26 10:08:14,930 | INFO | [BOT] Telegram bot started
2026-02-26 10:08:27,068 | INFO | [BOT] Telegram bot started
2026-02-26 10:08:30,141 | INFO | [BOT] Telegram bot started
2026-02-26 10:08:42,227 | INFO | [BOT] Telegram bot started
2026-02-26 10:08:54,159 | INFO | [BOT] Telegram bot started
2026-02-26 10:09:06,346 | INFO | [BOT] Telegram bot started
2026-02-26 10:09:18,466 | INFO | [BOT] Telegram bot started
2026-02-26 10:09:30,441 | INFO | [BOT] Telegram bot started
2026-02-26 10:09:42,397 | INFO | [BOT] Telegram bot started
2026-02-26 10:09:54,449 | INFO | [BOT] Telegram bot started
2026-02-26 10:10:06,474 | INFO | [BOT] Telegram bot started
2026-02-26 10:10:18,465 | INFO | [BOT] Telegram bot started
2026-02-26 10:10:30,470 | INFO | [BOT] Telegram bot started
2026-02-26 10:10:42,466 | INFO | [BOT] Telegram bot started
2026-02-26 10:10:54,451 | INFO | [BOT] Telegram bot started
2026-02-26 10:11:06,446 | INFO | [BOT] Telegram bot started
2026-02-26 10:11:18,500 | INFO | [BOT] Telegram bot started
2026-02-26 10:11:30,461 | INFO | [BOT] Telegram bot started
2026-02-26 10:11:42,437 | INFO | [BOT] Telegram bot started
2026-02-26 10:11:54,449 | INFO | [BOT] Telegram bot started
2026-02-26 10:12:06,439 | INFO | [BOT] Telegram bot started
2026-02-26 10:12:18,458 | INFO | [BOT] Telegram bot started
2026-02-26 10:12:30,406 | INFO | [BOT] Telegram bot started
2026-02-26 10:12:42,454 | INFO | [BOT] Telegram bot started
2026-02-26 10:12:54,438 | INFO | [BOT] Telegram bot started
2026-02-26 10:13:06,440 | INFO | [BOT] Telegram bot started
2026-02-26 10:13:18,512 | INFO | [BOT] Telegram bot started
2026-02-26 10:13:30,512 | INFO | [BOT] Telegram bot started
2026-02-26 10:13:42,426 | INFO | [BOT] Telegram bot started
2026-02-26 10:13:54,481 | INFO | [BOT] Telegram bot started
2026-02-26 10:14:06,431 | INFO | [BOT] Telegram bot started
2026-02-26 10:14:18,469 | INFO | [BOT] Telegram bot started
2026-02-26 10:14:30,427 | INFO | [BOT] Telegram bot started
2026-02-26 10:14:42,413 | INFO | [BOT] Telegram bot started
2026-02-26 10:14:54,424 | INFO | [BOT] Telegram bot started
2026-02-26 10:15:06,440 | INFO | [BOT] Telegram bot started
2026-02-26 10:15:18,418 | INFO | [BOT] Telegram bot started
2026-02-26 10:15:30,497 | INFO | [BOT] Telegram bot started
2026-02-26 10:15:42,436 | INFO | [BOT] Telegram bot started
2026-02-26 10:15:54,793 | INFO | [BOT] Telegram bot started
2026-02-26 10:16:06,944 | INFO | [BOT] Telegram bot started
2026-02-26 10:16:18,952 | INFO | [BOT] Telegram bot started
2026-02-26 10:16:30,926 | INFO | [BOT] Telegram bot started
2026-02-26 10:16:42,919 | INFO | [BOT] Telegram bot started
2026-02-26 10:16:55,021 | INFO | [BOT] Telegram bot started
2026-02-26 10:17:06,946 | INFO | [BOT] Telegram bot started
2026-02-26 10:17:18,922 | INFO | [BOT] Telegram bot started
2026-02-26 10:17:30,928 | INFO | [BOT] Telegram bot started
2026-02-26 10:17:42,985 | INFO | [BOT] Telegram bot started
2026-02-26 10:17:54,948 | INFO | [BOT] Telegram bot started
2026-02-26 10:18:06,949 | INFO | [BOT] Telegram bot started
2026-02-26 10:18:19,135 | INFO | [BOT] Telegram bot started
2026-02-26 10:18:31,202 | INFO | [BOT] Telegram bot started
2026-02-26 10:18:43,175 | INFO | [BOT] Telegram bot started
2026-02-26 10:18:55,194 | INFO | [BOT] Telegram bot started
2026-02-26 10:19:07,394 | INFO | [BOT] Telegram bot started
2026-02-26 10:19:19,387 | INFO | [BOT] Telegram bot started
2026-02-26 10:19:31,476 | INFO | [BOT] Telegram bot started
2026-02-26 10:19:43,442 | INFO | [BOT] Telegram bot started
2026-02-26 10:19:55,446 | INFO | [BOT] Telegram bot started
2026-02-26 10:20:07,437 | INFO | [BOT] Telegram bot started
2026-02-26 10:20:19,437 | INFO | [BOT] Telegram bot started
2026-02-26 10:20:31,433 | INFO | [BOT] Telegram bot started
2026-02-26 10:20:43,466 | INFO | [BOT] Telegram bot started
2026-02-26 10:20:55,454 | INFO | [BOT] Telegram bot started
2026-02-26 10:21:07,437 | INFO | [BOT] Telegram bot started
2026-02-26 10:21:19,440 | INFO | [BOT] Telegram bot started
2026-02-26 10:21:31,397 | INFO | [BOT] Telegram bot started
2026-02-26 10:21:43,432 | INFO | [BOT] Telegram bot started
2026-02-26 10:21:55,433 | INFO | [BOT] Telegram bot started
2026-02-26 10:22:07,488 | INFO | [BOT] Telegram bot started
2026-02-26 10:22:19,426 | INFO | [BOT] Telegram bot started
2026-02-26 10:22:31,451 | INFO | [BOT] Telegram bot started
2026-02-26 10:22:43,425 | INFO | [BOT] Telegram bot started
2026-02-26 10:22:55,717 | INFO | [BOT] Telegram bot started
2026-02-26 10:23:07,663 | INFO | [BOT] Telegram bot started
2026-02-26 10:23:19,676 | INFO | [BOT] Telegram bot started
2026-02-26 10:23:31,663 | INFO | [BOT] Telegram bot started
2026-02-26 10:23:43,679 | INFO | [BOT] Telegram bot started
2026-02-26 10:23:55,693 | INFO | [BOT] Telegram bot started
2026-02-26 10:24:07,679 | INFO | [BOT] Telegram bot started
2026-02-26 10:24:19,687 | INFO | [BOT] Telegram bot started
2026-02-26 10:24:31,690 | INFO | [BOT] Telegram bot started
2026-02-26 10:24:43,689 | INFO | [BOT] Telegram bot started
2026-02-26 10:24:55,695 | INFO | [BOT] Telegram bot started
2026-02-26 10:25:07,703 | INFO | [BOT] Telegram bot started
2026-02-26 10:25:19,728 | INFO | [BOT] Telegram bot started
2026-02-26 10:25:31,677 | INFO | [BOT] Telegram bot started
2026-02-26 10:25:43,686 | INFO | [BOT] Telegram bot started
2026-02-26 10:25:55,690 | INFO | [BOT] Telegram bot started
2026-02-26 10:26:07,687 | INFO | [BOT] Telegram bot started
2026-02-26 10:26:19,723 | INFO | [BOT] Telegram bot started
2026-02-26 10:26:31,695 | INFO | [BOT] Telegram bot started
2026-02-26 10:26:43,669 | INFO | [BOT] Telegram bot started
2026-02-26 10:26:55,747 | INFO | [BOT] Telegram bot started
2026-02-26 10:27:07,696 | INFO | [BOT] Telegram bot started
2026-02-26 10:27:19,715 | INFO | [BOT] Telegram bot started
2026-02-26 10:27:31,684 | INFO | [BOT] Telegram bot started
2026-02-26 10:27:43,669 | INFO | [BOT] Telegram bot started
2026-02-26 10:27:55,634 | INFO | [BOT] Telegram bot started
2026-02-26 10:28:07,675 | INFO | [BOT] Telegram bot started
2026-02-26 10:28:19,678 | INFO | [BOT] Telegram bot started
2026-02-26 10:28:31,719 | INFO | [BOT] Telegram bot started
2026-02-26 10:28:43,683 | INFO | [BOT] Telegram bot started
2026-02-26 10:28:55,688 | INFO | [BOT] Telegram bot started
2026-02-26 10:29:07,632 | INFO | [BOT] Telegram bot started
2026-02-26 10:29:19,682 | INFO | [BOT] Telegram bot started
2026-02-26 10:29:31,835 | INFO | [BOT] Telegram bot started
2026-02-26 10:29:43,720 | INFO | [BOT] Telegram bot started
2026-02-26 10:29:55,677 | INFO | [BOT] Telegram bot started
2026-02-26 10:30:07,993 | INFO | [BOT] Telegram bot started
2026-02-26 10:30:19,949 | INFO | [BOT] Telegram bot started
2026-02-26 10:30:31,944 | INFO | [BOT] Telegram bot started
2026-02-26 10:30:43,939 | INFO | [BOT] Telegram bot started
2026-02-26 10:30:55,913 | INFO | [BOT] Telegram bot started
2026-02-26 10:31:07,884 | INFO | [BOT] Telegram bot started
2026-02-26 10:31:19,951 | INFO | [BOT] Telegram bot started
2026-02-26 10:31:32,306 | INFO | [BOT] Telegram bot started
2026-02-26 10:31:44,229 | INFO | [BOT] Telegram bot started
2026-02-26 10:31:56,194 | INFO | [BOT] Telegram bot started
2026-02-26 10:32:08,214 | INFO | [BOT] Telegram bot started
2026-02-26 10:32:20,188 | INFO | [BOT] Telegram bot started
2026-02-26 10:32:32,196 | INFO | [BOT] Telegram bot started
2026-02-26 10:32:44,358 | INFO | [BOT] Telegram bot started
2026-02-26 10:32:56,205 | INFO | [BOT] Telegram bot started
2026-02-26 10:33:08,214 | INFO | [BOT] Telegram bot started
2026-02-26 10:33:20,230 | INFO | [BOT] Telegram bot started
2026-02-26 10:33:32,469 | INFO | [BOT] Telegram bot started
2026-02-26 10:33:44,417 | INFO | [BOT] Telegram bot started
2026-02-26 10:33:56,378 | INFO | [BOT] Telegram bot started
2026-02-26 10:34:08,498 | INFO | [BOT] Telegram bot started
2026-02-26 10:34:20,427 | INFO | [BOT] Telegram bot started
2026-02-26 10:34:32,411 | INFO | [BOT] Telegram bot started
2026-02-26 10:34:44,537 | INFO | [BOT] Telegram bot started
2026-02-26 10:34:56,453 | INFO | [BOT] Telegram bot started
2026-02-26 10:35:08,463 | INFO | [BOT] Telegram bot started
2026-02-26 10:35:20,540 | INFO | [BOT] Telegram bot started
2026-02-26 10:35:32,797 | INFO | [BOT] Telegram bot started
2026-02-26 10:35:44,674 | INFO | [BOT] Telegram bot started
2026-02-26 10:35:56,692 | INFO | [BOT] Telegram bot started
2026-02-26 10:36:08,690 | INFO | [BOT] Telegram bot started
2026-02-26 10:36:20,672 | INFO | [BOT] Telegram bot started
2026-02-26 10:36:32,678 | INFO | [BOT] Telegram bot started
2026-02-26 10:36:44,708 | INFO | [BOT] Telegram bot started
2026-02-26 10:36:56,674 | INFO | [BOT] Telegram bot started
2026-02-26 10:37:08,815 | INFO | [BOT] Telegram bot started
2026-02-26 10:37:20,692 | INFO | [BOT] Telegram bot started
2026-02-26 10:37:32,702 | INFO | [BOT] Telegram bot started
2026-02-26 10:37:44,692 | INFO | [BOT] Telegram bot started
2026-02-26 10:37:56,704 | INFO | [BOT] Telegram bot started
2026-02-26 10:38:08,694 | INFO | [BOT] Telegram bot started
2026-02-26 10:38:20,676 | INFO | [BOT] Telegram bot started
2026-02-26 10:38:32,709 | INFO | [BOT] Telegram bot started
2026-02-26 10:38:44,848 | INFO | [BOT] Telegram bot started
2026-02-26 10:38:56,817 | INFO | [BOT] Telegram bot started
2026-02-26 10:39:08,705 | INFO | [BOT] Telegram bot started
2026-02-26 10:39:21,144 | INFO | [BOT] Telegram bot started
2026-02-26 10:39:33,123 | INFO | [BOT] Telegram bot started
2026-02-26 10:39:45,170 | INFO | [BOT] Telegram bot started
2026-02-26 10:39:57,318 | INFO | [BOT] Telegram bot started
2026-02-26 10:40:09,217 | INFO | [BOT] Telegram bot started
2026-02-26 10:40:21,196 | INFO | [BOT] Telegram bot started
2026-02-26 10:40:33,210 | INFO | [BOT] Telegram bot started
2026-02-26 10:40:45,298 | INFO | [BOT] Telegram bot started
2026-02-26 10:40:57,286 | INFO | [BOT] Telegram bot started
2026-02-26 10:41:09,201 | INFO | [BOT] Telegram bot started
2026-02-26 10:41:21,197 | INFO | [BOT] Telegram bot started
2026-02-26 10:41:33,185 | INFO | [BOT] Telegram bot started
2026-02-26 10:41:45,241 | INFO | [BOT] Telegram bot started
2026-02-26 10:41:57,203 | INFO | [BOT] Telegram bot started
2026-02-26 10:42:09,234 | INFO | [BOT] Telegram bot started
2026-02-26 10:42:21,190 | INFO | [BOT] Telegram bot started
2026-02-26 10:42:33,192 | INFO | [BOT] Telegram bot started
2026-02-26 10:42:45,209 | INFO | [BOT] Telegram bot started
2026-02-26 10:42:57,514 | INFO | [BOT] Telegram bot started
2026-02-26 10:43:09,632 | INFO | [BOT] Telegram bot started
2026-02-26 10:43:21,674 | INFO | [BOT] Telegram bot started
2026-02-26 10:43:33,841 | INFO | [BOT] Telegram bot started
2026-02-26 10:43:45,743 | INFO | [BOT] Telegram bot started
2026-02-26 10:43:57,918 | INFO | [BOT] Telegram bot started
2026-02-26 10:44:09,972 | INFO | [BOT] Telegram bot started
2026-02-26 10:44:21,942 | INFO | [BOT] Telegram bot started
2026-02-26 10:44:34,168 | INFO | [BOT] Telegram bot started
2026-02-26 10:44:46,213 | INFO | [BOT] Telegram bot started
2026-02-26 10:44:58,129 | INFO | [BOT] Telegram bot started
2026-02-26 10:45:10,212 | INFO | [BOT] Telegram bot started
2026-02-26 10:45:22,499 | INFO | [BOT] Telegram bot started
2026-02-26 10:45:34,485 | INFO | [BOT] Telegram bot started
2026-02-26 10:45:46,416 | INFO | [BOT] Telegram bot started
2026-02-26 10:45:58,547 | INFO | [BOT] Telegram bot started
2026-02-26 10:46:10,450 | INFO | [BOT] Telegram bot started
2026-02-26 10:46:22,450 | INFO | [BOT] Telegram bot started
2026-02-26 10:46:34,436 | INFO | [BOT] Telegram bot started
2026-02-26 10:46:46,428 | INFO | [BOT] Telegram bot started
2026-02-26 10:46:58,414 | INFO | [BOT] Telegram bot started
2026-02-26 10:47:10,414 | INFO | [BOT] Telegram bot started
2026-02-26 10:47:22,447 | INFO | [BOT] Telegram bot started
2026-02-26 10:47:34,417 | INFO | [BOT] Telegram bot started
2026-02-26 10:47:46,431 | INFO | [BOT] Telegram bot started
2026-02-26 10:47:58,437 | INFO | [BOT] Telegram bot started
2026-02-26 10:48:10,450 | INFO | [BOT] Telegram bot started
2026-02-26 10:48:22,572 | INFO | [BOT] Telegram bot started
2026-02-26 10:48:34,447 | INFO | [BOT] Telegram bot started
2026-02-26 10:48:46,464 | INFO | [BOT] Telegram bot started
2026-02-26 10:48:46,465 | INFO | [ENGINE] trading cycle loop started tz=Asia/Kolkata tick_seconds=20
2026-02-26 10:48:46,465 | INFO | [NIGHT] Night scheduler active
2026-02-26 10:48:46,465 | INFO | [CYCLE] tick() entered
2026-02-26 10:48:46,466 | INFO | [DAY] New day initialized: 2026-02-26
2026-02-26 10:48:46,506 | INFO | [TOKEN] Kite session OK. Trading cycle initiated.
2026-02-26 10:48:46,507 | INFO | [SCAN] Universe scan started. size=8
2026-02-26 10:48:46,507 | INFO | [SCAN] Scanning SBIN
2026-02-26 10:48:47,039 | INFO | [SCAN] Scanning LT
2026-02-26 10:48:47,560 | INFO | [SIG] LT BUY trigger last=4322.10 sma20=4306.55
2026-02-26 10:48:47,560 | INFO | [SIG] Signal raw={'symbol': 'LT', 'side': 'BUY', 'entry': 4322.1}
2026-02-26 10:48:47,585 | INFO | [ORDER] PAPER BUY LT qty=1 ltp=4323.9
2026-02-26 10:49:00,141 | INFO | [BOT] Telegram bot started
2026-02-26 10:49:00,142 | INFO | [ENGINE] trading cycle loop started tz=Asia/Kolkata tick_seconds=20
2026-02-26 10:49:00,142 | INFO | [NIGHT] Night scheduler active
2026-02-26 10:49:00,142 | INFO | [CYCLE] tick() entered
2026-02-26 10:49:00,142 | INFO | [DAY] New day initialized: 2026-02-26
2026-02-26 10:49:00,176 | INFO | [TOKEN] Kite session OK. Trading cycle initiated.
2026-02-26 10:49:00,176 | INFO | [SCAN] Universe scan started. size=8
2026-02-26 10:49:00,176 | INFO | [SCAN] Scanning SBIN
2026-02-26 10:49:00,729 | INFO | [SCAN] Scanning LT
2026-02-26 10:49:01,253 | INFO | [SIG] LT BUY trigger last=4326.40 sma20=4306.76
2026-02-26 10:49:01,254 | INFO | [SIG] Signal raw={'symbol': 'LT', 'side': 'BUY', 'entry': 4326.4}
2026-02-26 10:49:01,284 | INFO | [ORDER] PAPER BUY LT qty=1 ltp=4326.4
2026-02-26 10:49:21,284 | INFO | [CYCLE] tick() entered
2026-02-26 10:49:41,317 | INFO | [CYCLE] tick() entered
2026-02-26 10:50:01,345 | INFO | [CYCLE] tick() entered
2026-02-26 10:50:21,374 | INFO | [CYCLE] tick() entered
2026-02-26 10:50:41,410 | INFO | [CYCLE] tick() entered
2026-02-26 10:51:01,445 | INFO | [CYCLE] tick() entered
2026-02-26 10:51:21,482 | INFO | [CYCLE] tick() entered
2026-02-26 10:51:41,512 | INFO | [CYCLE] tick() entered
2026-02-26 10:52:01,550 | INFO | [CYCLE] tick() entered
2026-02-26 10:52:21,584 | INFO | [CYCLE] tick() entered
2026-02-26 10:52:41,608 | INFO | [CYCLE] tick() entered
2026-02-26 10:53:01,639 | INFO | [CYCLE] tick() entered
2026-02-26 10:53:21,674 | INFO | [CYCLE] tick() entered
2026-02-26 10:53:41,705 | INFO | [CYCLE] tick() entered
2026-02-26 10:54:01,735 | INFO | [CYCLE] tick() entered
2026-02-26 10:54:15,798 | INFO | [BOT] Telegram bot started
2026-02-26 10:54:15,799 | INFO | [ENGINE] trading cycle loop started tz=Asia/Kolkata tick_seconds=20
2026-02-26 10:54:15,799 | INFO | [NIGHT] Night scheduler active
2026-02-26 10:54:15,799 | INFO | [CYCLE] tick() entered
2026-02-26 10:54:15,800 | INFO | [DAY] New day initialized: 2026-02-26
2026-02-26 10:54:15,837 | INFO | [TOKEN] Kite session OK. Trading cycle initiated.
2026-02-26 10:54:15,837 | INFO | [SCAN] Universe scan started. size=8
2026-02-26 10:54:15,837 | INFO | [SCAN] Scanning SBIN
2026-02-26 10:54:16,388 | INFO | [SCAN] Scanning LT
2026-02-26 10:54:16,902 | INFO | [SIG] LT BUY trigger last=4319.90 sma20=4306.43
2026-02-26 10:54:16,902 | INFO | [SIG] Signal raw={'symbol': 'LT', 'side': 'BUY', 'entry': 4319.9}
2026-02-26 10:54:16,931 | INFO | [ORDER] PAPER BUY LT qty=1 ltp=4319.9
2026-02-26 10:54:36,931 | INFO | [CYCLE] tick() entered
2026-02-26 10:54:36,963 | INFO | [PEAK] LT peak updated: 0.00%
2026-02-26 10:54:56,963 | INFO | [CYCLE] tick() entered
2026-02-26 10:55:16,992 | INFO | [CYCLE] tick() entered
2026-02-26 10:55:17,017 | INFO | [PEAK] LT peak updated: 0.01%
2026-02-26 10:55:37,017 | INFO | [CYCLE] tick() entered
2026-02-26 10:55:57,044 | INFO | [CYCLE] tick() entered
2026-02-26 10:56:17,072 | INFO | [CYCLE] tick() entered
2026-02-26 10:56:37,099 | INFO | [CYCLE] tick() entered
2026-02-26 10:56:57,125 | INFO | [CYCLE] tick() entered
2026-02-26 10:57:17,158 | INFO | [CYCLE] tick() entered
2026-02-26 10:57:37,188 | INFO | [CYCLE] tick() entered
2026-02-26 10:57:57,225 | INFO | [CYCLE] tick() entered
2026-02-26 10:58:17,284 | INFO | [CYCLE] tick() entered
2026-02-26 10:58:27,075 | INFO | [BOT] Telegram bot started
2026-02-26 10:58:27,076 | INFO | [ENGINE] trading cycle loop started tz=Asia/Kolkata tick_seconds=20
2026-02-26 10:58:27,076 | INFO | [NIGHT] Night scheduler active
2026-02-26 10:58:27,076 | INFO | [CYCLE] tick() entered
2026-02-26 10:58:27,076 | INFO | [DAY] New day initialized: 2026-02-26
2026-02-26 10:58:27,114 | INFO | [TOKEN] Kite session OK. Trading cycle initiated.
2026-02-26 10:58:27,114 | INFO | [SCAN] Universe scan started. size=8
2026-02-26 10:58:27,114 | INFO | [SCAN] Scanning SBIN
2026-02-26 10:58:27,663 | INFO | [SCAN] Scanning LT
2026-02-26 10:58:28,179 | INFO | [NEAR] LT near: last=4314.40 sma20=4306.16
2026-02-26 10:58:28,179 | INFO | [SIG] LT BUY trigger last=4314.40 sma20=4306.16
2026-02-26 10:58:28,179 | INFO | [SIG] Signal raw={'symbol': 'LT', 'side': 'BUY', 'entry': 4314.4}
2026-02-26 10:58:28,212 | INFO | [ORDER] PAPER BUY LT qty=1 ltp=4314.0
2026-02-26 10:58:48,212 | INFO | [CYCLE] tick() entered
2026-02-26 10:58:48,241 | INFO | [PEAK] LT peak updated: 0.00%
2026-02-26 10:59:08,241 | INFO | [CYCLE] tick() entered
2026-02-26 10:59:28,273 | INFO | [CYCLE] tick() entered
2026-02-26 10:59:48,307 | INFO | [CYCLE] tick() entered
2026-02-26 11:00:08,332 | INFO | [CYCLE] tick() entered
2026-02-26 11:00:28,360 | INFO | [CYCLE] tick() entered
2026-02-26 11:00:28,449 | INFO | [PEAK] LT peak updated: 0.01%
2026-02-26 11:00:48,450 | INFO | [CYCLE] tick() entered
2026-02-26 11:00:48,476 | INFO | [PEAK] LT peak updated: 0.03%
2026-02-26 11:01:08,477 | INFO | [CYCLE] tick() entered
2026-02-26 11:01:28,510 | INFO | [CYCLE] tick() entered
2026-02-26 11:01:48,538 | INFO | [CYCLE] tick() entered
2026-02-26 11:02:08,577 | INFO | [CYCLE] tick() entered
2026-02-26 11:02:28,612 | INFO | [CYCLE] tick() entered
2026-02-26 11:02:30,726 | INFO | [BOT] Telegram bot started
2026-02-26 11:02:30,727 | INFO | [ENGINE] trading cycle loop started tz=Asia/Kolkata tick_seconds=20
2026-02-26 11:02:30,727 | INFO | [NIGHT] Night scheduler active
2026-02-26 11:02:30,727 | INFO | [CYCLE] tick() entered
2026-02-26 11:02:30,727 | INFO | [DAY] New day initialized: 2026-02-26
2026-02-26 11:02:30,766 | INFO | [TOKEN] Kite session OK. Trading cycle initiated.
2026-02-26 11:02:30,766 | INFO | [SCAN] Universe scan started. size=8
2026-02-26 11:02:30,767 | INFO | [SCAN] Scanning SBIN
2026-02-26 11:02:31,315 | INFO | [SCAN] Scanning LT
2026-02-26 11:02:31,827 | INFO | [NEAR] LT near: last=4312.80 sma20=4306.28
2026-02-26 11:02:31,827 | INFO | [SIG] LT BUY trigger last=4312.80 sma20=4306.28
